TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
18001,1122,2024,12,Family,9,4.0
18002,710,2021,1,Family,6,4.0
18003,751,2019,6,Family,63,4.0
18004,1019,2021,12,Solo,3,3.0
18005,1079,2021,8,Couples,114,4.0
18006,2,2023,12,Couples,64,5.0
18007,216,2019,7,Friends,76,3.0
18008,1579,2022,9,Couples,51,3.0
18009,1907,2020,7,Business,115,3.0
18010,1675,2021,12,Couples,65,3.0
18011,1813,2019,2,Couples,6,5.0
18012,928,2022,5,Friends,74,3.0
18013,1653,2019,9,Family,27,4.0
18014,1765,2024,6,Business,90,4.0
18015,1786,2023,12,FAMILY,85,5.0
18016,299,2024,7,Family,72,4.0
18017,294,2022,2,Friends,58,4.0
18018,806,2024,8,Family,90,5.0
18019,1008,2020,4,Couples,103,3.0
18020,1917,2019,6,Solo,132,3.0
18021,636,2024,1,Couples,145,5.0
18022,1664,2022,11,Solo,13,3.0
18023,1775,2023,5,Couples,99,4.0
18024,1931,2020,10,Family,13,3.0
18025,379,2021,6,Business,63,3.0
18026,484,2023,12,Friends,112,4.0
18027,440,2021,5,Family,82,4.0
18028,1471,2019,2,Friends,122,4.0
18029,1374,2020,6,Friends,137,4.0
18030,815,2021,1,Couples,147,4.0
18031,178,2023,10,Business,101,4.0
18032,1042,2021,12,Solo,102,3.0
18033,1465,2021,3,Family,121,3.0
18034,949,2022,1,Friends,35,2.0
18035,537,2019,10,Family,46,3.0
18036,1185,2022,9,Friends,52,2.0
18037,1322,2020,10,Family,112,4.0
18038,1183,2024,7,Friends,53,4.0
18039,1747,2020,7,Solo,21,3.0
18040,628,2020,4,Friends,120,2.0
18041,1220,2021,4,Solo,113,3.0
18042,1711,2021,8,Couples,90,4.0
18043,426,2022,12,Friends,133,4.0
18044,564,2023,4,Family,119,4.0
18045,99,2024,5,Business,136,3.0
18046,750,2024,8,Family,39,4.0
18047,90,2020,1,Family,18,5.0
18048,1493,2022,8,Solo,52,4.0
18049,178,2020,2,Family,125,3.0
18050,1385,2023,9,Business,139,3.0
18051,1160,2019,11,Solo,17,3.0
18052,1976,2024,11,Couples,129,3.0
18053,697,2021,2,Family,72,3.0
18054,690,2023,8,Family,123,5.0
18055,487,2023,6,Couples,103,3.0
18056,1075,2021,6,Family,10,3.0
18057,439,2024,9,Family,73,5.0
18058,227,2020,12,Friends,14,4.0
18059,1898,2023,7,Solo,51,3.0
18060,1359,2024,7,Solo,114,4.0
18061,238,2019,8,Business,103,3.0
18062,1237,2024,7,Couples,106,4.0
18063,610,2024,5,Couples,100,4.0
18064,361,2021,10,Solo,3,4.0
18065,943,2024,8,Business,88,2.0
18066,1576,2019,7,Family,73,4.0
18067,1,2020,1,Solo,80,2.0
18068,711,2023,4,Family,32,3.0
18069,1842,2024,4,Business,106,4.0
18070,789,2019,8,Business,92,3.0
18071,199,2023,2,Friends,61,3.0
18072,858,2019,5,Couples,9,2.0
18073,1365,2023,6,Family,11,3.0
18074,1993,2024,9,Business,54,2.0
18075,1258,2021,2,Friends,81,3.0
18076,102,2019,8,Solo,150,3.0
18077,1619,2020,7,Family,109,4.0
18078,1561,2022,9,Family,73,5.0
18079,1303,2023,3,Couples,45,5.0
18080,1794,2022,8,Couples,26,5.0
18081,1539,2021,5,Solo,22,4.0
18082,465,2022,4,Family,11,4.0
18083,843,2024,1,Business,137,4.0
18084,1015,2023,5,Friends,3,3.0
18085,978,2019,6,Solo,130,4.0
18086,1278,2020,1,Couples,88,3.0
18087,1404,2021,10,Family,93,3.0
18088,208,2020,9,Solo,144,2.0
18089,1137,2023,4,Business,118,1.0
18090,78,2024,1,Friends,23,4.0
18091,1024,2022,9,Family,146,4.0
18092,845,2024,1,Family,27,4.0
18093,412,2021,6,Couples,86,3.0
18094,1982,2023,3,Couples,97,3.0
18095,517,2023,3,Family,37,3.0
18096,113,2020,10,Couples,95,4.0
18097,717,2023,4,Family,96,4.0
18098,1515,2022,3,Business,147,3.0
18099,19,2022,4,Friends,138,4.0
18100,986,2020,2,Couples,60,4.0
18101,835,2020,9,Friends,104,2.0
18102,1732,2024,6,Couples,124,4.0
18103,6,2022,3,Friends,4,3.0
18104,35,2019,4,BUSINESS,103,3.0
18105,1131,2022,12,Couples,138,4.0
18106,359,2022,7,Couples,19,5.0
18107,1409,2023,9,Friends,114,3.0
18108,557,2024,11,Business,10,3.0
18109,1125,2022,5,Friends,61,4.0
18110,76,2019,5,Couples,123,4.0
18111,1388,2021,12,Solo,149,4.0
18112,1037,2020,7,Couples,110,4.0
18113,1,2019,3,Business,109,4.0
18114,532,2024,11,Family,39,4.0
18115,119,2020,10,Couples,124,3.0
18116,90,2020,5,Family,99,3.0
18117,1397,2021,4,Friends,142,3.0
18118,856,2021,8,Friends,91,
18119,1606,2022,7,Couples,6,5.0
18120,516,2020,3,Couples,77,4.0
18121,1436,2023,1,Couples,117,3.0
18122,1231,2019,10,Couples,119,4.0
18123,1327,2024,11,Friends,58,4.0
18124,1657,2024,11,Family,26,3.0
18125,1415,2022,5,Friends,131,5.0
18126,1492,2019,9,Family,124,4.0
18127,1480,2023,8,Family,132,3.0
18128,895,2023,4,Family,101,4.0
18129,1449,2022,12,Family,125,3.0
18130,1685,2020,5,Couples,61,4.0
18131,1477,2021,1,Couples,117,3.0
18132,1216,2021,2,Couples,74,3.0
18133,149,2022,12,Solo,120,4.0
18134,874,2020,1,Friends,22,3.0
18135,127,2021,7,Business,45,4.0
18136,208,2024,6,Couples,33,
18137,723,2021,10,Friends,61,2.0
18138,929,2022,10,Family,123,3.0
18139,1056,2024,6,Business,18,3.0
18140,1801,2024,8,Friends,110,4.0
18141,1526,2022,10,Friends,125,3.0
18142,846,2020,10,COUPLES,101,3.0
18143,670,2019,11,Friends,97,4.0
18144,1426,2024,9,Friends,21,4.0
18145,551,2022,5,Family,92,4.0
18146,1768,2022,7,Friends,34,3.0
18147,1563,2024,9,Business,37,4.0
18148,1366,2021,4,Family,130,4.0
18149,499,2019,12,Friends,93,2.0
18150,1244,2023,6,FAMILY,150,4.0
18151,1642,2024,10,Family,69,4.0
18152,144,2020,7,Family,54,3.0
18153,355,2024,12,Family,150,3.0
18154,1031,2022,9,Friends,94,4.0
18155,719,2022,9,Friends,130,2.0
18156,1420,2024,10,Friends,7,3.0
18157,803,2020,4,Solo,79,3.0
18158,1994,2023,5,Family,123,3.0
18159,600,2019,10,Family,122,3.0
18160,721,2023,6,Couples,108,3.0
18161,7,2019,8,Business,25,4.0
18162,495,2019,7,Couples,83,5.0
18163,472,2021,1,Couples,16,3.0
18164,1526,2021,6,Family,121,4.0
18165,676,2023,3,Solo,95,3.0
18166,407,2024,2,Friends,30,4.0
18167,628,2024,4,Friends,110,4.0
18168,1126,2022,4,Couples,108,4.0
18169,1572,2019,9,Business,8,4.0
18170,1958,2023,4,Business,14,4.0
18171,95,2021,10,Family,31,4.0
18172,1682,2022,3,Business,11,4.0
18173,778,2022,10,Couples,81,3.0
18174,1617,2024,7,Couples,132,4.0
18175,76,2021,1,Friends,10,4.0
18176,1253,2024,2,Solo,93,4.0
18177,1862,2022,1,Business,64,2.0
18178,79,2023,5,Business,126,4.0
18179,1581,2024,4,Couples,73,4.0
18180,229,2023,1,Family,101,5.0
18181,1965,2021,9,COUPLES,139,4.0
18182,1489,2020,11,COUPLES,21,4.0
18183,1821,2019,11,Business,48,3.0
18184,1796,2021,2,Family,41,3.0
18185,632,2022,11,Business,26,2.0
18186,832,2023,6,FAMILY,98,4.0
18187,1384,2019,3,Friends,2,3.0
18188,350,2021,2,Solo,58,3.0
18189,614,2024,10,Couples,19,4.0
18190,199,2023,4,Friends,93,4.0
18191,1777,2024,8,Family,113,4.0
18192,496,2024,7,Couples,71,3.0
18193,822,2019,12,BUSINESS,67,3.0
18194,906,2023,9,Family,68,4.0
18195,752,2022,10,Friends,30,4.0
18196,1556,2021,6,Solo,57,3.0
18197,1829,2023,7,Family,140,3.0
18198,1146,2024,2,Friends,7,4.0
18199,1674,2021,10,Couples,119,4.0
18200,222,2022,10,Friends,25,3.0
18201,1933,2021,4,Business,18,3.0
18202,232,2022,2,Family,43,4.0
18203,133,2024,10,Friends,41,4.0
18204,45,2023,10,Couples,48,3.0
18205,487,2020,10,Business,128,2.0
18206,1675,2024,1,Solo,136,2.0
18207,602,2022,11,Couples,104,3.0
18208,1582,2022,5,Business,22,3.0
18209,849,2019,3,FAMILY,142,3.0
18210,208,2021,7,Family,128,5.0
18211,947,2020,11,Couples,12,3.0
18212,465,2019,10,Solo,59,2.0
18213,583,2024,3,Couples,117,5.0
18214,1035,2019,12,Family,14,3.0
18215,1581,2023,10,Business,12,3.0
18216,1174,2023,12,Business,91,4.0
18217,447,2022,12,Couples,51,4.0
18218,1435,2024,7,Couples,67,4.0
18219,1394,2019,1,Family,113,4.0
18220,475,2019,1,Friends,82,3.0
18221,1704,2024,8,Friends,107,
18222,1687,2020,2,Family,19,
18223,1208,2020,8,Family,1,4.0
18224,593,2023,2,Couples,38,5.0
18225,709,2022,10,Couples,31,4.0
18226,879,2020,4,Family,49,4.0
18227,376,2020,2,Family,117,4.0
18228,612,2024,5,Family,23,4.0
18229,269,2022,11,Friends,19,4.0
18230,310,2024,7,Business,31,3.0
18231,1489,2022,12,Business,49,2.0
18232,257,2022,4,Solo,30,3.0
18233,939,2021,9,Couples,28,3.0
18234,859,2019,3,Solo,87,3.0
18235,93,2022,6,Couples,17,4.0
18236,1663,2023,5,Business,24,3.0
18237,1968,2021,8,FAMILY,126,3.0
18238,1277,2024,9,Couples,3,3.0
18239,1343,2023,1,Friends,10,3.0
18240,466,2022,9,Family,11,4.0
18241,1689,2022,10,Family,81,4.0
18242,1569,2020,5,Couples,105,4.0
18243,877,2024,1,Business,104,3.0
18244,1412,2019,6,Family,104,4.0
18245,1911,2019,4,Couples,9,4.0
18246,1206,2023,10,Family,52,4.0
18247,400,2019,2,Family,96,4.0
18248,661,2022,4,Friends,103,3.0
18249,371,2020,9,Family,51,4.0
18250,664,2023,12,Friends,128,5.0
18251,1781,2019,8,Business,126,4.0
18252,380,2020,1,Friends,115,4.0
18253,1784,2022,9,Family,120,3.0
18254,571,2021,1,Couples,147,4.0
18255,999,2020,1,Business,120,4.0
18256,1057,2019,9,Friends,88,3.0
18257,252,2019,5,Couples,60,4.0
18258,369,2020,1,Business,55,3.0
18259,611,2020,5,Family,124,2.0
18260,120,2019,5,Couples,45,5.0
18261,1509,2022,8,Couples,95,4.0
18262,1093,2024,12,Business,76,2.0
18263,1692,2023,2,FAMILY,57,4.0
18264,1727,2020,8,Solo,68,3.0
18265,696,2021,8,FRIENDS,13,3.0
18266,1635,2023,12,Couples,107,4.0
18267,123,2024,5,Couples,11,5.0
18268,860,2022,2,Friends,12,4.0
18269,1332,2020,11,Friends,38,4.0
18270,933,2024,1,Couples,80,3.0
18271,1479,2022,6,Friends,45,4.0
18272,1718,2019,8,Solo,133,3.0
18273,849,2020,2,Couples,140,4.0
18274,549,2022,4,Friends,59,3.0
18275,1167,2023,2,Family,150,3.0
18276,1737,2024,11,Friends,14,2.0
18277,1975,2020,4,Couples,22,3.0
18278,1632,2023,8,Couples,53,3.0
18279,490,2024,3,Family,142,3.0
18280,411,2023,9,Couples,76,3.0
18281,1146,2023,10,Family,106,4.0
18282,805,2023,1,Family,98,3.0
18283,1222,2022,9,Couples,75,5.0
18284,1847,2022,8,Friends,140,4.0
18285,1099,2022,1,Business,144,4.0
18286,712,2024,4,Friends,68,3.0
18287,1739,2021,11,Family,108,4.0
18288,879,2023,6,Family,94,4.0
18289,1211,2019,2,Friends,90,
18290,271,2021,8,Family,16,3.0
18291,1016,2024,10,Couples,32,4.0
18292,853,2020,6,Couples,149,4.0
18293,247,2023,2,Family,37,3.0
18294,424,2022,2,Friends,98,4.0
18295,1407,2019,5,Family,137,4.0
18296,362,2019,6,Couples,91,5.0
18297,265,2019,10,Solo,33,4.0
18298,116,2021,9,Family,129,3.0
18299,54,2020,4,Family,5,3.0
18300,869,2024,9,Friends,109,4.0
18301,978,2023,2,Couples,40,3.0
18302,1249,2019,3,Friends,97,3.0
18303,1145,2022,10,COUPLES,73,
18304,1074,2023,11,Couples,86,3.0
18305,1999,2022,9,Couples,58,4.0
18306,500,2019,6,Friends,80,5.0
18307,1425,2019,11,Friends,141,4.0
18308,160,2022,5,COUPLES,124,4.0
18309,1698,2024,8,Business,63,4.0
18310,726,2019,9,Couples,142,4.0
18311,693,2019,1,Couples,134,5.0
18312,271,2020,12,Family,95,
18313,1018,2020,8,Family,90,
18314,800,2024,3,Business,6,3.0
18315,1949,2024,10,Family,79,4.0
18316,357,2020,5,FAMILY,32,4.0
18317,835,2023,2,Couples,25,5.0
18318,1801,2019,9,Friends,129,3.0
18319,1615,2022,2,Family,41,4.0
18320,1530,2022,8,Friends,93,4.0
18321,1052,2024,9,Family,131,5.0
18322,1747,2023,2,Friends,90,4.0
18323,448,2019,10,Family,117,3.0
18324,1620,2021,6,Friends,117,3.0
18325,1161,2019,5,Family,68,4.0
18326,700,2019,2,Couples,139,3.0
18327,437,2019,9,Business,137,3.0
18328,1044,2024,2,Family,51,3.0
18329,7,2020,3,Friends,123,4.0
18330,1430,2023,4,Family,28,5.0
18331,472,2023,6,Business,17,2.0
18332,779,2024,11,Couples,80,4.0
18333,387,2022,9,Family,91,5.0
18334,931,2024,9,Family,88,3.0
18335,742,2021,3,Family,120,4.0
18336,376,2023,8,Couples,59,4.0
18337,1778,2023,5,Couples,122,4.0
18338,1519,2022,6,Family,136,4.0
18339,776,2020,8,Solo,14,2.0
18340,116,2019,2,Solo,68,3.0
18341,1691,2019,5,Couples,34,4.0
18342,1394,2021,5,Couples,99,3.0
18343,1112,2021,11,Solo,62,3.0
18344,1210,2020,12,Friends,43,3.0
18345,16,2023,12,Friends,38,4.0
18346,948,2019,7,Family,54,3.0
18347,378,2021,8,Friends,17,4.0
18348,1303,2021,9,Friends,16,5.0
18349,1863,2024,10,Friends,95,4.0
18350,1062,2019,9,Friends,142,3.0
18351,1209,2024,11,Family,77,4.0
18352,1335,2023,5,Solo,140,3.0
18353,1860,2023,9,Solo,24,3.0
18354,77,2023,8,Family,146,4.0
18355,621,2023,10,Solo,88,3.0
18356,537,2021,12,Couples,112,4.0
18357,1434,2022,1,Couples,10,4.0
18358,896,2021,11,Couples,91,4.0
18359,1545,2024,10,Business,58,3.0
18360,945,2020,11,Couples,135,4.0
18361,1952,2022,4,Solo,119,4.0
18362,1534,2020,7,Couples,130,5.0
18363,37,2021,1,Solo,134,4.0
18364,1977,2024,1,Business,109,3.0
18365,1905,2020,8,Business,37,2.0
18366,87,2024,12,Couples,43,4.0
18367,784,2023,3,Family,129,2.0
18368,1942,2021,10,Solo,91,3.0
18369,1676,2021,1,Couples,134,4.0
18370,937,2019,1,Couples,120,4.0
18371,1090,2023,8,Friends,92,4.0
18372,60,2022,4,Family,23,3.0
18373,1130,2024,2,Couples,148,3.0
18374,1333,2020,11,Family,37,4.0
18375,719,2021,11,Friends,37,3.0
18376,614,2023,1,COUPLES,22,4.0
18377,1657,2021,12,Family,11,4.0
18378,898,2020,1,Friends,57,4.0
18379,529,2020,9,Business,127,4.0
18380,750,2024,10,Friends,130,4.0
18381,985,2021,4,Solo,74,4.0
18382,519,2023,2,BUSINESS,48,3.0
18383,1121,2022,7,Business,52,4.0
18384,1723,2022,11,Family,138,4.0
18385,1486,2020,1,Family,9,2.0
18386,463,2020,11,Family,9,4.0
18387,944,2021,8,Solo,10,4.0
18388,1088,2019,12,BUSINESS,134,4.0
18389,1361,2022,4,Business,14,3.0
18390,1513,2019,8,Business,142,3.0
18391,971,2020,6,Friends,28,3.0
18392,631,2022,8,Business,83,4.0
18393,1319,2019,3,Family,146,4.0
18394,252,2019,6,Solo,18,4.0
18395,1349,2020,12,Business,43,3.0
18396,1793,2023,11,Business,110,4.0
18397,1419,2023,3,Friends,123,2.0
18398,868,2019,1,Couples,137,4.0
18399,1647,2020,6,Family,3,
18400,1065,2019,3,Family,117,
18401,1082,2019,4,Friends,49,2.0
18402,1705,2024,3,Couples,84,4.0
18403,387,2021,7,FRIENDS,136,4.0
18404,1560,2023,2,Friends,136,3.0
18405,1360,2023,11,Business,28,4.0
18406,1059,2021,1,Business,71,4.0
18407,155,2023,2,Friends,43,4.0
18408,1532,2020,7,Family,93,4.0
18409,438,2021,2,Family,124,3.0
18410,1791,2021,7,Couples,48,4.0
18411,1585,2022,1,Friends,19,3.0
18412,728,2020,11,Business,10,3.0
18413,871,2023,8,COUPLES,8,4.0
18414,52,2024,4,Friends,55,4.0
18415,997,2024,8,Solo,145,3.0
18416,116,2024,7,Couples,38,4.0
18417,1975,2022,10,Family,61,3.0
18418,1281,2023,9,Business,102,3.0
18419,471,2023,11,Couples,99,5.0
18420,1608,2024,11,Business,41,
18421,40,2019,2,Friends,20,2.0
18422,1099,2020,10,Family,24,4.0
18423,223,2021,11,Friends,34,3.0
18424,109,2022,3,Business,13,3.0
18425,490,2024,10,Family,69,3.0
18426,589,2019,8,Family,97,3.0
18427,1452,2019,8,Family,102,4.0
18428,1782,2024,9,Solo,137,4.0
18429,1552,2020,5,Solo,44,4.0
18430,1480,2019,11,Friends,99,4.0
18431,1131,2023,9,Couples,133,4.0
18432,743,2024,6,Friends,5,3.0
18433,511,2024,8,Solo,118,3.0
18434,1892,2024,12,COUPLES,14,4.0
18435,1044,2019,5,Couples,83,
18436,1129,2019,11,Family,125,4.0
18437,30,2024,1,Family,69,4.0
18438,916,2023,10,Couples,84,3.0
18439,1364,2020,8,Couples,93,3.0
18440,991,2021,9,Couples,87,4.0
18441,1229,2024,7,Family,110,3.0
18442,1620,2024,6,Business,129,3.0
18443,44,2024,2,Solo,21,3.0
18444,1809,2021,3,Family,63,4.0
18445,1635,2023,11,Business,128,4.0
18446,840,2019,5,Friends,58,3.0
18447,1527,2024,2,Couples,74,2.0
18448,134,2020,2,Friends,112,2.0
18449,617,2024,4,Friends,141,4.0
18450,216,2019,9,Family,38,4.0
18451,1271,2024,5,Couples,144,3.0
18452,1713,2022,6,Family,107,5.0
18453,1203,2022,9,Family,5,4.0
18454,1424,2023,8,Couples,130,4.0
18455,287,2021,1,Friends,58,4.0
18456,1869,2024,5,Couples,43,3.0
18457,387,2019,9,Friends,79,4.0
18458,1053,2022,9,Family,87,2.0
18459,1367,2020,5,Family,81,3.0
18460,1714,2019,3,Business,9,2.0
18461,1868,2022,3,Couples,124,4.0
18462,1198,2023,2,Family,52,4.0
18463,1153,2019,2,Friends,22,4.0
18464,835,2023,12,Solo,85,4.0
18465,1136,2024,5,Business,94,3.0
18466,1350,2023,4,Solo,16,3.0
18467,1294,2020,6,Couples,142,4.0
18468,1185,2019,7,Solo,91,4.0
18469,882,2019,2,Business,150,3.0
18470,392,2022,11,Family,101,4.0
18471,109,2020,6,Friends,2,5.0
18472,842,2021,7,Couples,32,4.0
18473,794,2019,7,Solo,146,4.0
18474,1217,2021,12,Solo,84,3.0
18475,1801,2019,12,Couples,19,4.0
18476,1404,2021,2,Business,12,4.0
18477,1610,2022,9,Couples,81,4.0
18478,1157,2024,2,Business,90,3.0
18479,1855,2020,1,Family,37,2.0
18480,1880,2020,7,Business,30,3.0
18481,306,2023,6,Family,91,4.0
18482,1279,2024,6,Couples,66,3.0
18483,1012,2021,1,Friends,6,5.0
18484,1945,2021,8,COUPLES,9,4.0
18485,1170,2023,7,Family,36,5.0
18486,32,2023,1,Family,85,4.0
18487,420,2023,5,Couples,46,2.0
18488,260,2022,2,Friends,3,3.0
18489,402,2019,11,Business,138,3.0
18490,192,2020,9,Friends,105,
18491,1565,2019,6,Couples,88,4.0
18492,989,2021,2,Business,37,2.0
18493,1344,2024,11,Solo,107,3.0
18494,2000,2020,5,Couples,142,3.0
18495,1295,2023,8,Couples,102,4.0
18496,959,2021,9,Business,45,3.0
18497,534,2020,5,Family,59,3.0
18498,1510,2020,12,Friends,140,4.0
18499,1014,2023,3,Business,3,4.0
18500,1514,2023,5,Family,34,4.0
18501,47,2020,3,Friends,17,4.0
18502,327,2024,5,Friends,97,4.0
18503,260,2019,10,Friends,69,2.0
18504,1363,2022,6,Business,20,3.0
18505,1037,2020,11,Couples,142,4.0
18506,634,2024,11,Family,83,2.0
18507,620,2023,4,Family,38,3.0
18508,1214,2019,10,Friends,142,3.0
18509,1932,2021,6,Solo,105,2.0
18510,1991,2023,6,Friends,20,3.0
18511,943,2022,4,Family,124,2.0
18512,1342,2021,1,Family,9,4.0
18513,168,2019,6,BUSINESS,137,5.0
18514,1891,2022,9,Family,60,4.0
18515,36,2019,11,Business,45,3.0
18516,685,2020,5,Friends,9,
18517,1451,2020,2,Friends,140,4.0
18518,1940,2022,6,Solo,84,4.0
18519,344,2021,4,Family,92,4.0
18520,1323,2021,12,Business,128,3.0
18521,376,2024,9,Business,77,4.0
18522,101,2021,11,Solo,44,5.0
18523,848,2023,4,Couples,117,3.0
18524,1154,2024,6,Couples,80,4.0
18525,529,2019,1,Business,36,4.0
18526,1947,2023,2,Friends,127,5.0
18527,1234,2019,5,Couples,122,4.0
18528,877,2022,5,Couples,38,4.0
18529,972,2020,9,Friends,98,3.0
18530,929,2020,3,Family,139,5.0
18531,223,2024,12,Family,120,4.0
18532,1213,2020,10,Business,30,4.0
18533,1570,2022,11,Couples,129,3.0
18534,843,2023,4,Couples,9,3.0
18535,852,2023,7,Solo,93,2.0
18536,1821,2020,7,Couples,77,4.0
18537,1222,2021,10,Couples,6,3.0
18538,596,2022,11,Couples,109,4.0
18539,8,2022,7,Family,45,3.0
18540,1647,2019,12,Business,128,2.0
18541,1253,2022,6,Friends,132,3.0
18542,1253,2019,4,Friends,89,4.0
18543,566,2022,3,Family,95,4.0
18544,373,2023,5,Friends,8,4.0
18545,989,2021,4,Business,134,3.0
18546,1516,2020,3,Family,103,4.0
18547,596,2020,6,Couples,58,5.0
18548,1055,2023,4,Couples,13,3.0
18549,1993,2021,12,Family,76,3.0
18550,439,2024,4,Family,136,3.0
18551,462,2024,8,Friends,130,5.0
18552,472,2021,10,Solo,15,3.0
18553,1826,2020,12,Couples,115,4.0
18554,1058,2023,9,Family,13,3.0
18555,1836,2023,4,Friends,57,3.0
18556,1896,2019,7,Family,68,4.0
18557,843,2024,1,Family,4,4.0
18558,110,2020,4,Family,21,3.0
18559,609,2022,12,Business,133,4.0
18560,1088,2020,1,Family,95,4.0
18561,763,2021,4,Family,118,4.0
18562,5,2022,1,COUPLES,86,3.0
18563,1979,2019,7,Solo,68,3.0
18564,607,2020,10,Business,3,4.0
18565,1238,2023,1,Solo,82,3.0
18566,1894,2024,2,Family,116,3.0
18567,1090,2024,11,Business,31,3.0
18568,1389,2023,4,Couples,74,4.0
18569,72,2024,1,Friends,62,3.0
18570,1394,2019,2,Couples,131,3.0
18571,1696,2020,11,Business,25,5.0
18572,1837,2021,12,Family,16,4.0
18573,168,2024,2,Solo,32,4.0
18574,457,2023,4,Couples,24,4.0
18575,94,2021,3,Family,127,5.0
18576,1836,2019,6,Friends,40,3.0
18577,550,2022,10,Family,55,2.0
18578,1064,2020,10,Couples,39,5.0
18579,952,2020,5,Family,123,5.0
18580,1378,2020,9,FAMILY,100,3.0
18581,1791,2020,4,Business,72,2.0
18582,648,2020,11,Business,120,
18583,1581,2022,8,Family,11,3.0
18584,582,2019,12,Business,102,3.0
18585,396,2021,4,Friends,55,3.0
18586,213,2024,12,Family,57,3.0
18587,745,2024,4,Business,24,4.0
18588,1121,2023,9,Solo,15,3.0
18589,1561,2020,1,Friends,105,4.0
18590,1697,2019,3,Family,128,4.0
18591,1055,2024,7,Friends,137,5.0
18592,818,2021,7,Family,37,5.0
18593,349,2021,2,Business,115,3.0
18594,1829,2021,1,Family,17,4.0
18595,793,2019,11,Couples,117,4.0
18596,1530,2023,3,SOLO,85,4.0
18597,1252,2020,10,Family,130,5.0
18598,1863,2020,3,Friends,11,3.0
18599,1947,2023,4,Business,117,4.0
18600,1414,2023,1,Family,71,4.0
18601,1324,2023,7,Business,86,3.0
18602,275,2023,7,Family,81,4.0
18603,33,2019,7,Family,108,4.0
18604,1093,2021,9,Family,90,3.0
18605,1411,2021,8,Couples,63,3.0
18606,1493,2020,3,Couples,66,4.0
18607,502,2021,6,Family,11,4.0
18608,1007,2021,1,Business,109,3.0
18609,1725,2022,8,Friends,106,4.0
18610,192,2024,5,Family,86,3.0
18611,768,2022,3,Friends,109,3.0
18612,1890,2024,11,Solo,41,4.0
18613,400,2023,6,Couples,34,4.0
18614,634,2023,1,Family,139,3.0
18615,936,2020,2,Family,144,4.0
18616,1377,2022,4,Family,128,3.0
18617,511,2019,12,Family,8,4.0
18618,1585,2024,2,Solo,83,3.0
18619,472,2020,5,Family,111,3.0
18620,737,2020,5,Friends,6,4.0
18621,1147,2024,8,Family,146,3.0
18622,25,2019,8,Friends,119,4.0
18623,1535,2022,6,Couples,47,4.0
18624,1338,2022,10,Couples,76,3.0
18625,1670,2020,1,Solo,137,4.0
18626,550,2021,5,Friends,129,4.0
18627,796,2023,1,Family,124,3.0
18628,1798,2023,4,Family,148,4.0
18629,134,2022,4,Couples,112,4.0
18630,983,2022,11,Couples,141,4.0
18631,968,2021,9,COUPLES,144,4.0
18632,895,2022,3,Solo,3,3.0
18633,868,2019,8,Couples,99,4.0
18634,1495,2019,10,Family,51,
18635,394,2023,3,Family,75,4.0
18636,1783,2020,7,Family,26,3.0
18637,1793,2023,6,Friends,102,3.0
18638,359,2019,11,Couples,126,4.0
18639,1949,2020,5,Couples,62,5.0
18640,525,2024,9,Family,105,3.0
18641,104,2020,7,Family,49,4.0
18642,797,2024,4,Solo,113,4.0
18643,1592,2020,5,Family,13,4.0
18644,1690,2022,11,Friends,133,3.0
18645,1292,2023,11,Solo,57,3.0
18646,1623,2022,4,Business,76,4.0
18647,523,2020,6,Couples,121,5.0
18648,1758,2023,2,Business,5,3.0
18649,1271,2020,6,Solo,142,4.0
18650,268,2023,11,Couples,93,2.0
18651,258,2021,9,Family,147,4.0
18652,535,2024,6,Family,83,4.0
18653,139,2024,10,Friends,31,4.0
18654,566,2023,7,Couples,88,3.0
18655,1987,2021,6,Business,86,3.0
18656,481,2021,1,Couples,139,
18657,1273,2021,2,Family,87,4.0
18658,1956,2021,7,Family,61,
18659,507,2021,2,Couples,27,
18660,1393,2021,1,Business,49,3.0
18661,901,2023,4,Business,88,2.0
18662,571,2024,7,Solo,56,3.0
18663,1901,2024,9,Business,55,3.0
18664,1314,2022,12,Couples,3,4.0
18665,878,2024,8,Business,142,4.0
18666,1625,2024,12,Business,126,3.0
18667,1801,2021,4,Family,39,4.0
18668,1563,2021,8,Solo,21,3.0
18669,1738,2021,1,Couples,126,4.0
18670,645,2019,2,Friends,126,3.0
18671,689,2020,8,Friends,135,4.0
18672,466,2021,4,Family,83,4.0
18673,1393,2023,7,FRIENDS,111,3.0
18674,1607,2020,12,Couples,110,3.0
18675,1321,2022,10,BUSINESS,33,3.0
18676,1199,2020,5,Family,79,3.0
18677,1543,2021,9,Family,40,4.0
18678,363,2019,12,Couples,114,3.0
18679,732,2022,3,Solo,146,4.0
18680,1415,2019,7,Business,12,2.0
18681,105,2020,9,SOLO,12,3.0
18682,1822,2022,8,Family,40,3.0
18683,343,2023,6,Friends,18,4.0
18684,1574,2021,6,Couples,2,5.0
18685,1234,2020,7,Family,147,4.0
18686,1696,2024,6,Family,88,4.0
18687,1551,2021,5,Family,117,4.0
18688,1032,2020,11,Friends,85,5.0
18689,1513,2019,10,Family,112,5.0
18690,693,2021,8,Business,103,3.0
18691,1168,2020,3,Friends,25,4.0
18692,1831,2021,7,Family,23,5.0
18693,170,2020,3,Family,74,3.0
18694,712,2020,2,Couples,56,4.0
